Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,16.59666633605957,16.75666618347168,16.553333282470703,16.610000610351562,10.365172386169434,380400
2010-01-05,16.636667251586914,16.729999542236328,16.479999542236328,16.583332061767578,10.348531723022461,616800
2010-01-06,16.586666107177734,16.670000076293945,16.516666412353516,16.53333282470703,10.317329406738281,219300
2010-01-07,16.520000457763672,16.520000457763672,16.290000915527344,16.40333366394043,10.236205101013184,300600
2010-01-08,16.3700008392334,16.656667709350586,16.3700008392334,16.649999618530273,10.39013385772705,232800
2010-01-11,16.71666717529297,16.766666412353516,16.463333129882812,16.600000381469727,10.358933448791504,269100
2010-01-12,16.440000534057617,16.440000534057617,15.916666984558105,16.020000457763672,9.996994018554688,316800
2010-01-13,16.113332748413086,16.25666618347168,15.776666641235352,16.206666946411133,10.113481521606445,342600
2010-01-14,16.176666259765625,16.196666717529297,16.010000228881836,16.176666259765625,10.094761848449707,424200
2010-01-15,16.166667938232422,16.166667938232422,15.609999656677246,15.649999618530273,9.766100883483887,491400
2010-01-19,15.666666984558105,15.866666793823242,15.666666984558105,15.829999923706055,9.878429412841797,397800
2010-01-20,15.760000228881836,15.84000015258789,15.623332977294922,15.829999923706055,9.878429412841797,916200
2010-01-21,15.829999923706055,16.083332061767578,15.643333435058594,15.729999542236328,9.816023826599121,762900
2010-01-22,15.643333435058594,15.643333435058594,14.946666717529297,14.989999771118164,9.354243278503418,733200
2010-01-25,15.083333015441895,15.303333282470703,15.066666603088379,15.196666717529297,9.483206748962402,536400
2010-01-26,15.119999885559082,15.279999732971191,15.043333053588867,15.0600004196167,9.397923469543457,616200
2010-01-27,15.066666603088379,15.30666732788086,14.949999809265137,15.270000457763672,9.528972625732422,782700
2010-01-28,15.273332595825195,15.273332595825195,14.583333015441895,14.819999694824219,9.24815559387207,1183800
2010-01-29,14.899999618530273,15.063332557678223,14.229999542236328,14.326666831970215,8.940300941467285,899100
2010-02-01,14.393333435058594,14.829999923706055,14.393333435058594,14.813332557678223,9.243996620178223,1690500
2010-02-02,14.826666831970215,15.039999961853027,14.756667137145996,14.966667175292969,9.339679718017578,703200
2010-02-03,14.930000305175781,15.050000190734863,14.83666706085205,14.963333129882812,9.337600708007812,481200
2010-02-04,14.80666732788086,14.80666732788086,14.293333053588867,14.316666603088379,8.934059143066406,614700
2010-02-05,14.333333015441895,14.65999984741211,14.220000267028809,14.643333435058594,9.137911796569824,776100
2010-02-08,14.65666675567627,14.83666706085205,14.456666946411133,14.583333015441895,9.100470542907715,297600
2010-02-09,14.779999732971191,14.933333396911621,14.633333206176758,14.756667137145996,9.20863151550293,272700
2010-02-10,14.743332862854004,14.886667251586914,14.616666793823242,14.846667289733887,9.264795303344727,453600
2010-02-11,14.819999694824219,15.186667442321777,14.726667404174805,15.153332710266113,9.456164360046387,451500
2010-02-12,14.983332633972168,15.430000305175781,14.863332748413086,15.289999961853027,9.541451454162598,514500
2010-02-16,15.430000305175781,15.646666526794434,15.346667289733887,15.623332977294922,9.749462127685547,432000
2010-02-17,15.706666946411133,15.733332633972168,15.423333168029785,15.609999656677246,9.74113941192627,336300
2010-02-18,15.539999961853027,15.670000076293945,15.416666984558105,15.66333293914795,9.774422645568848,1072200
2010-02-19,15.58666706085205,15.789999961853027,15.513333320617676,15.706666946411133,9.801464080810547,1324200
2010-02-22,15.789999961853027,15.813332557678223,15.623332977294922,15.676667213439941,9.782746315002441,839700
2010-02-23,15.636667251586914,15.636667251586914,15.170000076293945,15.273332595825195,9.531048774719238,375000
2010-02-24,15.34333324432373,15.643333435058594,15.34333324432373,15.5600004196167,9.709941864013672,469500
2010-02-25,15.273332595825195,15.529999732971191,15.133333206176758,15.49666690826416,9.670416831970215,376200
2010-02-26,15.506667137145996,15.506667137145996,15.300000190734863,15.470000267028809,9.653777122497559,239700
2010-03-01,15.546667098999023,15.869999885559082,15.546667098999023,15.83666706085205,9.882591247558594,219900
2010-03-02,15.886667251586914,16.03333282470703,15.783332824707031,15.83666706085205,9.882591247558594,403800
2010-03-03,15.90999984741211,16.01333236694336,15.6899995803833,15.760000228881836,9.834746360778809,236700
